"clinic_name","street_address","city","state","zip_code","county_name","last_updated","clinic_website","phone_number","volume_ordered","federal_allocation","georeferenced_latitude_longitude","total_pfizer_ordered","total_moderna_ordered","total_janssen_ordered"
"Weis Pharmacy-14","1440 Allegheny Street","Jersey Shore","Pa","17740","Lycoming","2021-03-29T00:00:00.000","https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4",,,"true","POINT (-77.276318 41.20127)",,,
"Rite Aid Store #00205","26 West Independence Street","Shamokin","Pennsylvania","17872","Northumberland","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.557699 40.790751)",,,
"The Washington Hospital","155 Wilson Ave","Washington","Pennsylvania","15301","Washington","2021-03-29T00:00:00.000","https://whs.org/covid/","724-579-1100","2340","false","POINT (-80.247454 40.183312)",,,
"Rite Aid Store #03602","5675 York Road","New Oxford","Pennsylvania","17350","Adams","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-77.042131 39.86708)",,,
"Giant Eagle Pharmacy-2435","1117 Milltown Road","Verona","Pennsylvania","15147","Allegheny","2021-04-26T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.789959 40.49831)",,,
"Cvs/pharmacy17680","749 N Krocks Rd","Allentown","Pa","18106","Lehigh","2021-04-13T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.563959 40.565093)",,,
"Rite Aid Store #00205","26 West Independence Street","Shamokin","Pennsylvania","17872","Northumberland","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.557699 40.790751)",,,
"Rite Aid Store #02382","163 West 26th Street","Erie","Pennsylvania","16508",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.076628 42.110727)",,,
"Rite Aid Store #00756","4606 Admiral Peary Highway","Ebensburg","Pennsylvania","15931","Cambria","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-78.748281 40.473093)",,,
"Cvs/pharmacy 10825","2400 Butler Pike","Plymouth Meeting","Pennsylvania","19462","Montgomery","2021-04-13T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.272702 40.109113)",,,
"Vip Pharmacy","7737 New Falls Rd","Levittown","Pennsylvania","19055","Bucks","2021-03-22T00:00:00.000","https://www.vippharmacyrx.com","215-486-7300","300","false","POINT (-74.847852 40.16059)",,,
"Corry Mem Hospital Rural Hlth Clinic","965 Shamrock Lane","Corry","Pennsylvania","16407","Erie","2021-04-26T00:00:00.000",,"814-664-4641 Ext. 1234","100","false","POINT (-79.612373 41.93518)","0","100","0"
"Mainline Ltc Pharmacy","1049 Shoemaker St.","Nanty Glo","Pennsylvania","15943","Cambria","2021-03-22T00:00:00.000","https://mainlinepharmacy.com/","814-736-3044","1170","false","POINT (-78.834503 40.471478)",,,
"Giant Eagle Pharmacy-9","State Routes 30 & 66","Greensburg","Pennsylvania","15601",,"2021-03-17T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.5347388 40.3044978)",,,
"Dvch Norristown Regional Health Center","1401 Dekalb St","Norristown","Pennsylvania","19401","Montgomery","2021-04-07T00:00:00.000","https://www.dvch.org","267-758-5300","100","false","POINT (-75.333766 40.123224)",,,
"Weis Pharmacy-80","1629 S. Market Street","Elizabethtown","Pa","17022","Lancaster","2021-04-13T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.60503 40.159978)",,,
"Giant Eagle Pharmacy-5103","2611 Freeport Rd.","Pittsburgh","Pennsylvania","15238","Allegheny","2021-04-13T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.838606 40.537244)",,,
"Weis Pharmacy-198","11798 Route 6","Wellsboro","Pa","16901","Tioga","2021-03-29T00:00:00.000","https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4",,,"true","POINT (-77.2678 41.743836)",,,
"Rite Aid Store #11075","120 Laurel Plaza","Pittston","Pennsylvania","18640","Luzerne","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.772758 41.320573)",,,
"Quality Pharmacy Ltc","164 Medical Center Drive","Chicora","Pennsylvania","16025","Butler","2021-04-26T00:00:00.000","https://www.qualitylifeservices.com/pharmacy/","724-445-3027",,"true","POINT (-79.744601 40.948875)",,,
"Allentown Health Bureau","Alliance Hall","Allentown","Pennsylvania","18102","Lehigh","2021-04-07T00:00:00.000","https://allentownpaclinics.schedulemeappointments.com/",,"1600","false","POINT (-75.471465 40.606562)",,,
"Phn-wayne Primary Care","650 East Avenue","Erie","Pennsylvania","16503","Erie","2021-04-07T00:00:00.000","https://primary-health.net/covid-vaccine-clinic.aspx","724-699-9211","100","false","POINT (-80.062795 42.13719)",,,
"Keystone First Wellness Center","1929 W. Ninth Street","Chester","Pennsylvania","19013","Delaware","2021-04-26T00:00:00.000","https://delcopa.gov/vax","484-276-2100",,"false","POINT (-75.3731547 39.8476686)",,,
"Cvs/pharmacy01304","1802 Lehigh Street","Allentown","Pennsylvania","18103","Lehigh","2021-03-29T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.48086 40.576675)",,,
"Rite Aid Store #03443","6039 National Pike","Grindstone","Pennsylvania","15442","Fayette","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.866614 40.006985)",,,
"Giant Eagle Pharmacy-4077","3230 Wilmington Road","New Castle","Pennsylvania","16105","Lawrence","2021-03-22T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-80.357161 41.053426)",,,
"Cvs/pharmacy02867","1937 Macdade Boulevard","Folsom","Pennsylvania","19033","Delaware","2021-04-26T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.314181 39.896308)",,,
"Weis Pharmacy-158","695 North Courtland Street","East Stroudsburg","Pa","18301","Monroe","2021-03-22T00:00:00.000","https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4",,,"true","POINT (-75.182608 41.01792)",,,
"Giant Eagle Pharmacy-37","5 Quaker Village S.c.","Leetsdale","Pennsylvania","15056","Allegheny","2021-04-19T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-80.2105248 40.5661982)",,,
"Weis Pharmacy-43","2160 White Street","York","Pa","17404","York","2021-04-26T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.770668 39.963004)",,,
"Rite Aid Store #00290","500 East Lancaster Avenue","Shillington","Pennsylvania","19607","Berks","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.95833 40.307365)",,,
"Community Health Clinic Inc","943 4th Avenue","New Kensington","Pennsylvania","15068","Westmoreland","2021-03-22T00:00:00.000","https://www.communityhealthclinic.org/covid-19-vaccine-information.html","724-335-3334","200","false","POINT (-79.766529 40.565871)",,,
"North Side Christian Health Center","816 Middle Street","Pittsburgh","Pennsylvania","15212","Allegheny","2021-04-07T00:00:00.000","https://www.ahn.org/coronavirus.html","412-321-4001","100","false","POINT (-79.999438 40.454979)",,,
"Rite Aid Store #02442","950 East Baltimore Pike","Yeadon","Pennsylvania","19050","Delaware","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.265414 39.935088)",,,
"Wmchc-highland Phys Fam Hlth Ctr","1839 Fair Avenue","Honesdale","Pennsylvania","18431","Wayne","2021-04-07T00:00:00.000","http://wmh.org","570-253-8197","2000","false","POINT (-75.262343 41.589239)",,,
"Rite Aid Store #11171","3215 5th Street Highway","Reading","Pennsylvania","19605","Berks","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.941299 40.392384)",,,
"Pechin Pharmacy","6 Zia Maria Way","Connellsville","Pennsylvania","15425",,"2021-03-17T00:00:00.000","https://pechinpharmacy.com/","724-626-9600","500","false","POINT (-79.581911 40.021384)",,,
"Rite Aid Store #01922","315 West Fourth Street","Quarryville","Pennsylvania","17566",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.169509 39.893862)",,,
"Giant Eagle Pharmacy-2414","510 East Pitt St.","Bedford","Pennsylvania","15522","Bedford","2021-04-13T00:00:00.000","https://www.gianteagle.com/covidvaccine","1-814-623-1188",,"true","POINT (-78.495764 40.01931)",,,
"Giant Eagle Pharmacy-487","100 Sugar Run Rd.","Waynesburg","Pennsylvania","15370","Greene","2021-03-22T00:00:00.000","https://www.gianteagle.com/covidvaccine","724-627-5456",,"true","POINT (-80.169809 39.894338)",,,
"Rite Aid Store #10907","2100 Washington Pike","Carnegie","Pennsylvania","15106",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.091038 40.387663)",,,
"Cvs Pharmacy # 2880","901 Bristol Pike","Croydon","Pennsylvania","19021","Bucks","2021-04-26T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-74.90514 40.094208)",,,
"Houcks Road Family Practice","100 South Houcks Road","Harrisburg","Pennsylvania","17109","Dauphin","2021-04-26T00:00:00.000","https://www.houcksroadfp.com/","717-545-9625","100","false","POINT (-76.811107 40.300087)","0","100","0"
"Cvs/pharmacy04045","4692 Old Wm. Penn Hwy","Monroeville","Pennsylvania","15146","Allegheny","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-79.7655803 40.43162)",,,
"Giant Pharmacy-6501","850 East Main Street","Ephrata","Pa","17522","Lancaster","2021-04-26T00:00:00.000","https://www.giantfoodstores.com/covid-19vaccine","844.915.1814",,"true","POINT (-76.158919 40.165355)",,,
"Delta Medix Pc","300 Lackawanna Avenue","Scranton","Pennsylvania","18503","Lackawanna","2021-03-29T00:00:00.000","https://www.deltamedix.com/","570-800-7517","200","false","POINT (-75.667653 41.40834)",,,
"Southern Chester County Pharmacy","1011 W. Baltimore Pk","West Grove","Pennsylvania","19390","Chester","2021-04-26T00:00:00.000",,"610-869-3200",,"true","POINT (-75.851975 39.8172366)",,,
"Fpc-selinsgrove 1 Family Practice Center","21 Susquehanna Valley Mall Drive","Selinsgrove","Pennsylvania","17870","Snyder","2021-04-07T00:00:00.000","https://www.fpcdoctors.com/locations/selinsgrove/","570-374-7852","100","false","POINT (-76.848969 40.829295)",,,
"Rite Aid Store #02480","847 Midland Avenue","Midland","Pennsylvania","15059","Beaver","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.452088 40.636347)",,,
"Giant Eagle Pharmacy-494","800 Mckeesport Road","Elizabeth","Pennsylvania","15037","Allegheny","2021-03-22T00:00:00.000","https://www.gianteagle.com/covidvaccine","412-384-3939",,"true","POINT (-79.877165 40.277371)",,,
"Giant Eagle Pharmacy-65","4110 Brighton Rd.","Pittsburgh","Pennsylvania","15212","Allegheny","2021-03-29T00:00:00.000","https://www.gianteagle.com/covidvaccine","412-761-1133",,"true","POINT (-80.04368 40.489769)",,,
"Crozer-chester Medical Center","1 Medical Center Blvd","Upland","Pennsylvania","19013","Delaware","2021-04-07T00:00:00.000","https://www.crozerhealth.org/","610-447-2000","2340","false","POINT (-75.3731547 39.8476686)",,,
"Sams Club Store #4847","6211 State Route 30","Greensburg","Pennsylvania","15601","Westmoreland","2021-04-26T00:00:00.000","https://www.samsclub.com/club/greensburg-pa-sams-club/4847","724-850-7306",,"false","POINT (-79.59254 40.305732)",,,
"Giant Eagle Pharmacy-69","9001 Frankstown Road","Pittsburgh","Pennsylvania","15235","Allegheny","2021-04-19T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.86468 40.461505)",,,
"East Berlin Pharmacy","335 West King Street","East Berlin","Pennsylvania","17316","Adams","2021-04-26T00:00:00.000","https://book-ch.appointment-plus.com/d0cjcm74#/","717-259-0421",,"true","POINT (-76.982221 39.938992)",,,
"Fpc-mill Hall Family Practice Center","7133 Nittany Valley Drive","Mill Hall","Pennsylvania","17751","Clinton","2021-03-22T00:00:00.000","https://www.fpcdoctors.com/mill-hall/","570-726-7992","200","false","POINT (-77.489567 41.064673)",,,
"Cvs/pharmacy02565","110 Reuter Blvd","Towanda","Pennsylvania","18848","Bradford","2021-04-13T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-76.450707 41.783565)",,,
"Cvs/pharmacy01607","2678 W. 3 Rd St.","Mount Carmel","Pennsylvania","17851","Northumberland","2021-04-13T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-76.422514 40.795226)",,,
"Rite Aid Store #02277","1799 Third Street","Beaver","Pennsylvania","15009","Beaver","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.336257 40.69968)",,,
"Wegmans Pharmacy #036","1405 Main St.","Warrington","Pennsylvania","18976","Bucks","2021-04-07T00:00:00.000","https://www.wegmans.com/pharmacy/",,,"true","POINT (-75.1339735 40.2444641)",,,
"Walmart Store #1886","6520 Carlisle Pike Ste 550","Mechanicsburg","Pennsylvania","17050","Cumberland","2021-04-19T00:00:00.000","https://www.walmart.com/cp/1228302",,,"false","POINT (-77.023964 40.246461)",,,
"Rite Aid Store #04286","5201 Spring Road","Shermans Dale","Pennsylvania","17090","Perry","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-77.165193 40.319668)",,,
"Rite Aid Store #11142","128 Airport Road","Coatesville","Pennsylvania","19320","Chester","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.869031 39.985204)",,,
"Giant Pharmacy-6484","1605 Lititz Pike","Lancaster","Pa","17601","Lancaster","2021-04-26T00:00:00.000","https://www.giantfoodstores.com/covid-19vaccine","844.915.1814",,"true","POINT (-76.307181 40.06759)",,,
"Mount Nittany Medical Center","Pharmacy Dept","State College","Pennsylvania","16803",,"2021-03-17T00:00:00.000","https://www.mountnittanycoronavirus.org/",,"1170","false","POINT (-77.847578 40.821071)",,,
"Giant Eagle Pharmacy-38","1901 Murray Avenue","Pittsburgh","Pennsylvania","15217","Allegheny","2021-03-29T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.922806 40.436011)",,,
"Wilkes-barre General Hospital","575 North River Street","Wilkes Barre","Pennsylvania","18764","Luzerne","2021-03-29T00:00:00.000","https://primary-health.net/covid-vaccine-clinic.aspx","570-552-1795","2000","false","POINT (-75.868071 41.258461)",,,
"Porters Prescription Pharmacy","935 Beaver Grade Rd","Moon Twp","Pennsylvania","15108","Allegheny","2021-04-26T00:00:00.000","https://www.portersrx.com/","412-264-2230",,"false","POINT (-80.213138 40.510724)",,,
"Rite Aid Store #11059","1241 Blakeslee Blvd. Dr. S#2","Lehighton","Pennsylvania","18235","Carbon","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.6981333 40.8327944)",,,
"Rite Aid Store #00218","5 East Main Street","Nanticoke","Pennsylvania","18634","Luzerne","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.004855 41.205157)",,,
"Giant Eagle Pharmacy-18","1671 Butler Plank Road","Glenshaw","Pennsylvania","15116","Allegheny","2021-04-13T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-79.963694 40.537471)",,,
"Krhc-ridgway Medical Center","49 Ridgmont Dr","Ridgway","Pennsylvania","15853","Elk","2021-03-22T00:00:00.000","http://www.keystoneruralhealth.com","814-245-2119","100","false","POINT (-78.743604 41.435018)",,,
"Giant Eagle Pharmacy-91","318 Cedar Ave","Pittsburgh","Pennsylvania","15212","Allegheny","2021-03-22T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-80.000886 40.451031)",,,
"Rite Aid Store #10950","568 Caste Village","Pittsburgh","Pennsylvania","15236","Allegheny","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.005354 40.365215)",,,
"Rite Aid Store #01398","1 East High Street","Union City","Pennsylvania","16438",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.845045 41.899679)",,,
"Rite Aid Store #11109","1 Summit Square","Langhorne","Pennsylvania","19047","Bucks","2021-03-29T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-74.929321 40.216218)",,,
"Giant Pharmacy-6117","10 Newport Road","Leola","Pa","17540","Lancaster","2021-04-19T00:00:00.000","https://www.giantfoodstores.com/covid-19vaccine","1.844.915.1814",,"false","POINT (-76.189923 40.086483)",,,
"Cvs/pharmacy02495","751 West Lancaster Avenue","Downingtown","Pennsylvania","19335","Chester","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.723329 39.999277)",,,
"Sluhhn-miners","360 W. Ruddle St","Coaldale","Pennsylvania","18218","Schuylkill","2021-04-07T00:00:00.000","https://www.slhn.org/covid-19/protect-yourself/covid-19-vaccine","1-866-785-8537","900","false","POINT (-75.914299 40.821487)",,,
"Cvs/pharmacy01048","351 W. Schuylkill Rd, Suite Sq2","Pottstown","Pennsylvania","19465","Chester","2021-04-19T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.66228 40.23343)",,,
"Giant Eagle Pharmacy-4706","3701 Route 88","Finleyville","Pennsylvania","15332","Washington","2021-04-13T00:00:00.000","https://www.gianteagle.com/covidvaccine",,,"true","POINT (-80.001412 40.254314)",,,
"St Mary Medical Center","St. Mary Medical Center Pharmacy","Langhorne","Pennsylvania","19047","Bucks","2021-04-19T00:00:00.000","https://www.trinityhealthma.org/covid-19/vaccine-request","215-710-2832","1170","false","POINT (-74.929566 40.202663)",,,
"Giant Eagle Pharmacy-2419","581 Pittsburgh Rd","Uniontown","Pennsylvania","15401","Fayette","2021-04-26T00:00:00.000","https://www.gianteagle.com/covidvaccine","1-724-438-2570",,"true","POINT (-79.726669 39.92241)",,,
"Cvs/pharmacy03165","95 Freeport Street","New Kensington","Pennsylvania","15068",,"2021-03-17T00:00:00.000",,,,"true","POINT (-79.757562 40.553306)",,,
"Bensalem Pharmacy","2112 Street Road","Bensalem","Pennsylvania","19020","Bucks","2021-03-29T00:00:00.000","https://www.bensalempharmacy.com/","215-244-4244","200","false","POINT (-74.947925 40.099482)",,,
"Rite Aid Store #10893","1200 Pittsburgh Street","Cheswick","Pennsylvania","15024","Allegheny","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.804131 40.540989)",,,
