"clinic_name","street_address","city","state","zip_code","county_name","last_updated","clinic_website","phone_number","volume_ordered","federal_allocation","georeferenced_latitude_longitude","total_pfizer_ordered","total_moderna_ordered","total_janssen_ordered"
"Harrolds Pharmacy","250 Old River Road","Wilkes Barre","Pennsylvania","18702","Luzerne","2021-04-26T00:00:00.000",,,"600","false","POINT (-75.908014 41.241584)","0","600","0"
"Bushy Run Pharmacy Inc","2106 Route 130","Harrison City","Pennsylvania","15636","Westmoreland","2021-04-19T00:00:00.000",,"724-459-7400","2670","false","POINT (-79.648627 40.353818)",,,
"Brockie Pharmatech","209 N. Beaver St.","York","Pennsylvania","17401","York","2021-04-19T00:00:00.000",,"717-854-9028",,"false","POINT (-76.731047 39.964747)",,,
"Synergy Grandview Pharmacy Inc.","173 Point Township Drive","Northumberland","Pennsylvania","17857","Northumberland","2021-04-07T00:00:00.000",,"570-473-7506",,"false","POINT (-76.781622 40.89982)",,,
"Exton Pharmacy at Marchood","1 Marchood Rd","Exton","Pennsylvania","19341","Chester","2021-05-03T00:00:00.000",,"610-363-9444",,"false","POINT (-75.6390018 40.0472498)",,,
"Redners Pharmacy 21","191 Manheim Road","Schuylkill Haven","Pennsylvania","17972","Schuylkill","2021-03-22T00:00:00.000",,"484-248-5873",,"true","POINT (-76.161689 40.644358)",,,
"Passport Health","847 Easton Rd","Warrington","Pennsylvania","18976",,"2021-03-17T00:00:00.000",,"215-491-1111","200","false","POINT (-75.136486 40.237544)",,,
"Superior Care Pharmacy Incorporated","518 Burke Bypass","Olyphant","Pennsylvania","18447",,"2021-03-17T00:00:00.000",,"570-383-6700","300","false","POINT (-75.596149 41.470887)",,,
"Exeter Township Health Center","2795 Sullivans Trail","Falls","Pennsylvania","18615","Wyoming","2021-04-19T00:00:00.000",,"570-704-4117","200","false","POINT (-75.857415 41.445364)",,,
"Superior Care Pharmacy Incorporated","518 Burke Bypass","Olyphant","Pennsylvania","18447","Lackawanna","2021-04-19T00:00:00.000",,"570-383-6700","500","false","POINT (-75.596149 41.470887)",,,
"Evergreen Pharmacy","1222 Welsh Rd","North Wales","Pennsylvania","19454","Montgomery","2021-05-03T00:00:00.000",,"215-393-0902","200","false","POINT (-75.257608 40.226147)","0","200","0"
"Knights Medical Associates","3034 Knights Rd","Bensalem","Pennsylvania","19020","Bucks","2021-04-26T00:00:00.000",,"215-638-7400","500","false","POINT (-74.950314 40.105397)","0","500","0"
"Fresenius Kidney Care Bryn Mawr Dialysis","780 W Lancaster Avenue","Bryn Mawr","Pennsylvania","19010","Delaware","2021-04-19T00:00:00.000",,"1-800-881-5101",,"true","POINT (-75.316826 40.020663)",,,
"Chalfont Pharmacy Inc","1700 Horizon Dr","Chalfont","Pennsylvania","18914","Bucks","2021-05-03T00:00:00.000",,"267-956-8777","600","false","POINT (-75.217764 40.261265)","0","600","0"
"Brockie Pharmatech at Pleasant Acres","118 Pleasant Acres Rd","York","Pennsylvania","17402","York","2021-04-19T00:00:00.000",,"717-840-7144",,"true","POINT (-76.64829 39.988697)",,,
"Southern Chester County Pharmacy","1011 W. Baltimore Pk","West Grove","Pennsylvania","19390","Chester","2021-04-19T00:00:00.000",,"610-869-3200",,"true","POINT (-75.851975 39.8172366)",,,
"Brockie Pharmatech","209 N. Beaver St.","York","Pennsylvania","17401","York","2021-05-03T00:00:00.000",,"717-854-9028",,"false","POINT (-76.731047 39.964747)",,,
"Dushore Pharmacy","218 S. German St.","Dushore","Pennsylvania","18614","Sullivan","2021-04-26T00:00:00.000",,"570-928-8010","100","false","POINT (-76.401843 41.52288)","0","100","0"
"Whitehall Medical Associates","525 5th Street","Whitehall","Pennsylvania","18052","Lehigh","2021-04-26T00:00:00.000",,"610-434-6678","200","false","POINT (-75.472392 40.628849)","0","200","0"
"Redners Pharmacy 21","191 Manheim Road","Schuylkill Haven","Pennsylvania","17972","Schuylkill","2021-04-13T00:00:00.000",,"484-248-5873",,"true","POINT (-76.161689 40.644358)",,,
"Alberts Pharmacy","201 S. Main Street","Pittston","Pennsylvania","18640","Luzerne","2021-03-22T00:00:00.000",,"717-323-8230","1170","false","POINT (-75.793926 41.318492)",,,
"St Clair Hospital","St. Clair Hospital","Pittsburgh","Pennsylvania","15243","Allegheny","2021-03-22T00:00:00.000",,"412-942-4000","1170","false","POINT (-80.067034 40.376822)",,,
"Whitehall Medical Associates","525 5th Street","Whitehall","Pennsylvania","18052","Lehigh","2021-03-22T00:00:00.000",,"610-434-6678","700","false","POINT (-75.472392 40.628849)",,,
"Synergy Grandview Pharmacy Inc.","173 Point Township Drive","Northumberland","Pennsylvania","17857",,"2021-03-17T00:00:00.000",,"570-473-7506","100","false","POINT (-76.781622 40.89982)",,,
"Bushy Run Pharmacy Inc","2106 Route 130","Harrison City","Pennsylvania","15636",,"2021-03-17T00:00:00.000",,"724-459-7400","2670","false","POINT (-79.648627 40.353818)",,,
"St Clair Hospital","St. Clair Hospital","Pittsburgh","Pennsylvania","15243","Allegheny","2021-04-07T00:00:00.000",,"412-942-4000","1170","false","POINT (-80.067034 40.376822)",,,
"Exeter Township Health Center","2795 Sullivans Trail","Falls","Pennsylvania","18615",,"2021-03-17T00:00:00.000",,"570-704-4117","300","false","POINT (-75.857415 41.445364)",,,
"Bushy Run Pharmacy Inc","2106 Route 130","Harrison City","Pennsylvania","15636","Westmoreland","2021-03-29T00:00:00.000",,"724-459-7400","2670","false","POINT (-79.648627 40.353818)",,,
"County of Delaware","125 Chester Avenue","Yeadon","Pennsylvania","19050","Delaware","2021-04-19T00:00:00.000",,,"8170","false","POINT (-75.255086 39.923443)",,,
"Warren General Hospital","2 W Crescent Park","Warren","Pennsylvania","16365","Warren","2021-04-07T00:00:00.000",,"814-723-3300","1170","false","POINT (-79.153283 41.843653)",,,
"Redners Pharmacy 46","22 Forest Drive","Hegins","Pennsylvania","17938","Schuylkill","2021-03-29T00:00:00.000",,"484-248-5873",,"false","POINT (-76.516331 40.64987)",,,
"Pharmerica Greensburg","4000 Hempfield Plaza Blvd","Greensburg","Pennsylvania","15601","Westmoreland","2021-03-29T00:00:00.000",,"724-836-8412",,"true","POINT (-79.581891 40.310044)",,,
"Fresenius Kidney Care Bryn Mawr Dialysis","780 W Lancaster Avenue","Bryn Mawr","Pennsylvania","19010","Delaware","2021-05-03T00:00:00.000",,"1-800-881-5101",,"true","POINT (-75.316826 40.020663)",,,
"Wellmon Medical Associates","93 Progress Blvd","Shippensburg","Pennsylvania","17257","Cumberland","2021-04-26T00:00:00.000",,"717-532-3211","300","false","POINT (-77.49366 40.064928)","0","300","0"
"County of Delaware","125 Chester Avenue","Yeadon","Pennsylvania","19050",,"2021-03-17T00:00:00.000",,,"9340","false","POINT (-75.255086 39.923443)",,,
"Reading Discount Pharmacy","1220 Centre Ave","Reading","Pennsylvania","19601","Berks","2021-05-03T00:00:00.000",,"610-236-0911","300","false","POINT (-75.933874 40.354327)","0","300","0"
"Passport Health","847 Easton Rd","Warrington","Pennsylvania","18976","Bucks","2021-05-03T00:00:00.000",,"215-491-1111","600","false","POINT (-75.136486 40.237544)","0","600","0"
"Pharmerica Greensburg","4000 Hempfield Plaza Blvd","Greensburg","Pennsylvania","15601","Westmoreland","2021-05-03T00:00:00.000",,"724-836-8412",,"true","POINT (-79.581891 40.310044)",,,
"Brockie Pharmatech","209 N. Beaver St.","York","Pennsylvania","17401","York","2021-04-26T00:00:00.000",,"717-854-9028",,"false","POINT (-76.731047 39.964747)",,,
"St Clair Hospital","St. Clair Hospital","Pittsburgh","Pennsylvania","15243","Allegheny","2021-04-26T00:00:00.000",,"412-942-4000","2340","false","POINT (-80.067034 40.376822)","2340","0","0"
"Warren General Hospital","2 W Crescent Park","Warren","Pennsylvania","16365","Warren","2021-04-19T00:00:00.000",,"814-723-3300","200","false","POINT (-79.153283 41.843653)",,,
"Passport Health","847 Easton Rd","Warrington","Pennsylvania","18976","Bucks","2021-04-07T00:00:00.000",,"215-491-1111","200","false","POINT (-75.136486 40.237544)",,,
"Warren General Hospital","2 Crescent Park West","Warren","Pennsylvania","16365",,"2021-03-17T00:00:00.000",,"814-723-3300","200","false","POINT (-79.1630555 41.8595125)",,,
"Redners Pharmacy 46","22 Forest Drive","Hegins","Pennsylvania","17938","Schuylkill","2021-03-22T00:00:00.000",,"484-248-5873",,"true","POINT (-76.516331 40.64987)",,,
"Redners Pharmacy 46","22 Forest Drive","Hegins","Pennsylvania","17938",,"2021-03-17T00:00:00.000",,"484-248-5873",,"true","POINT (-76.516331 40.64987)",,,
"Masland Associates","220 Wilson Street","Carlisle","Pennsylvania","17013","Cumberland","2021-05-03T00:00:00.000",,"717-249-1929","100","false","POINT (-77.20296 40.198559)","0","100","0"
"Brockie Pharmatech","209 N. Beaver St.","York","Pennsylvania","17401","York","2021-04-13T00:00:00.000",,"717-854-9028",,"false","POINT (-76.731047 39.964747)",,,
"Holy Redeemer Hospital and Med Center","1648 Huntingdon Pike","Meadowbrook","Pennsylvania","19046","Montgomery","2021-04-13T00:00:00.000",,"215-344-9490","1170","false","POINT (-75.081162 40.108997)",,,
"Valley Discount Pharmacy","324 N 7th St","Allentown","Pennsylvania","18102","Lehigh","2021-05-03T00:00:00.000",,"484-202-7777",,"true","POINT (-75.473926 40.606761)",,,
"Redners Pharmacy 46","22 Forest Drive","Hegins","Pennsylvania","17938","Schuylkill","2021-04-07T00:00:00.000",,"484-248-5873",,"false","POINT (-76.516331 40.64987)",,,
"Brockie Pharmatech at Plumcreek","100 Homewood Way","Hanover","Pennsylvania","17331","York","2021-04-07T00:00:00.000",,"717-632-5000",,"false","POINT (-76.991828 39.782564)",,,
"Meadville Medical Center","751 Liberty Street","Meadville","Pennsylvania","16335",,"2021-03-17T00:00:00.000",,"814-373-2986","1170","false","POINT (-80.146296 41.641636)",,,
"Canadohta Lake Health Center","35255 Brown Hill Road","Union City","Pennsylvania","16438","Erie","2021-04-26T00:00:00.000",,"814-694-2339","200","false","POINT (-79.85042 41.792141)","0","200","0"
"RITE AID STORE #11077","920 WILKES-BARRE TWN. BLVD","WILKES-BARRE","Pennsylvania","18702",,"2021-03-17T00:00:00.000",,,,"true","POINT (-75.8636394 41.2379691)",,,
"RITE AID STORE #04960","2470 BEDFORD STREET","JOHNSTOWN","Pennsylvania","15904",,"2021-03-17T00:00:00.000",,,,"true","POINT (-78.870653 40.294991)",,,
"RITE AID STORE #11143","3807 LINCOLN HIGHWAY","DOWNINGTOWN","Pennsylvania","19335",,"2021-03-17T00:00:00.000",,,,"true","POINT (-75.744969 39.996244)",,,
"RITE AID STORE #11042","2178 W. UNION BLVD.","BETHLEHEM","Pennsylvania","18018",,"2021-03-17T00:00:00.000",,,,"true","POINT (-75.420074 40.626355)",,,
"RITE AID STORE #07772","33  WEST RIDGE","Royersford","Pennsylvania","19468",,"2021-03-17T00:00:00.000",,,,"true","POINT (-75.535627 40.20115)",,,
"SAINT CHARLES WAY DIALYSIS","308 SAINT CHARLES WAY","York","Pennsylvania","17402","York","2021-04-13T00:00:00.000",,"1-800-424-6589",,"true","POINT (-76.693166 39.929055)",,,
"RITE AID STORE #11173","2962 ST. LAWRENCE AVENUE","READING","Pennsylvania","19606",,"2021-03-17T00:00:00.000",,,,"true","POINT (-75.877732 40.329021)",,,
"Walmart Store #2664","21920 ROUTE #119","PUNXSUTAWNEY","Pennsylvania","15767",,"2021-03-17T00:00:00.000",,,,"true","POINT (-78.978478 40.946271)",,,
"RITE AID STORE #01071","60 SOUTH WATER STREET","SHARON","Pennsylvania","16146",,"2021-03-17T00:00:00.000",,,,"true","POINT (-80.5003674 41.2296228)",,,
"RITE AID STORE #11068","609 LUZERNE STREET","SCRANTON","Pennsylvania","18504",,"2021-03-17T00:00:00.000",,,,"true","POINT (-75.678991 41.4056)",,,
"Walmart Store #3281","5741 BUFFALO RD","HARBORCREEK","Pennsylvania","16421",,"2021-03-17T00:00:00.000",,,,"true","POINT (-79.969984 42.16059)",,,
"Evangelical Community Hospital","1 Hospital Drive","Lewisburg","Pennsylvania","17837","Union","2021-04-19T00:00:00.000","https://www.evanhospital.com/virus/","570-522-4530","1170","false","POINT (-76.9037688 40.9602193)",,,
"RITE AID STORE #10942","410 COOKE LANE","PITTSBURGH","Pennsylvania","15234","Allegheny","2021-04-26T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.032304 40.370358)",,,
"Colonial Pharmacy","708 Ekastown Rd","Sarver","Pennsylvania","16055","Butler","2021-05-03T00:00:00.000","https://www.colonialpharmacy.net/","724-353-1420",,"false","POINT (-79.777838 40.712234)",,,
"RITE AID STORE #01448","412 BROADWAY STREET","CORAOPOLIS","Pennsylvania","15108","Allegheny","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.161095 40.516706)",,,
"Excela Health Frick Hospital","508 South Church Street","Mount Pleasant","Pennsylvania","15666","Westmoreland","2021-04-07T00:00:00.000","https://www.excelahealth.org/Home/Coronavirus-Information/COVID-19-Vaccine-Information","724-832-4244","2200","false","POINT (-79.548301 40.146345)",,,
"Weis Pharmacy-79","331 N. Reading Road","Ephrata","PA","17522",,"2021-03-17T00:00:00.000","https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4",,,"true","POINT (-76.176113 40.192039)",,,
"Weis Pharmacy-203","6 Millbrook Plaza","Mill Hall","PA","17751",,"2021-03-17T00:00:00.000","https://c.ateb.com/3f647956b456425d9c12360db8e4fdb4",,,"true","POINT (-77.476949 41.116333)",,,
"THMG Vaccine Clinic-Muhlenberg","1000 Tuckerton Court","Reading","Pennsylvania","19605","Berks","2021-04-26T00:00:00.000","https://towerhealth.org/covid-19-information-center/covid-19-vaccine","484-628-4001","1200","false","POINT (-75.948258 40.401299)","0","1200","0"
"RITE AID STORE #11099","2182 COUNTY LINE ROAD","HUNTINGDON VALLEY","Pennsylvania","19006",,"2021-03-17T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.073178 40.171967)",,,
"Weis Pharmacy-177","1272 East Penn Street","Muncy","PA","17756","Lycoming","2021-04-19T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.761027 41.210791)",,,
"Walmart Store #1935","150 TOWN CENTRE DR","JOHNSTOWN","Pennsylvania","15904","Cambria","2021-04-19T00:00:00.000","https://www.walmart.com/cp/1228302",,,"true","POINT (-78.845718 40.277744)",,,
"CVS/pharmacy17493","170 S Lycoming Mall Rd","Muncy","Pennsylvania","177568152","Lycoming","2021-04-07T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-76.832805 41.244277)",,,
"RITE AID STORE #02693","44 KINGS VILLAGE","MINERSVILLE","Pennsylvania","17954","Schuylkill","2021-05-03T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-76.254105 40.681573)",,,
"RITE AID STORE #10900","700 STEVENSON BLVD.","NEW KENSINGTON","Pennsylvania","15068","Westmoreland","2021-03-22T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.754864 40.564172)",,,
"Sav-On Pharmacy-Downingtown","3951 Lincoln Hwy","Downingtown","Pennsylvania","19335","Chester","2021-04-19T00:00:00.000","https://www.albertsons.com/pharmacy/covid-19.html","877-723-3929",,"true","POINT (-75.74041 39.996984)",,,
"Chester County Pediatrics-Exton","690 West Lincoln Highway","Exton","Pennsylvania","19341","Chester","2021-03-29T00:00:00.000",,"610-873-5437","700","false","POINT (-75.663864 40.021481)",,,
"Weis Pharmacy-200","30 Primrose Lane","East Berlin","PA","17316","Adams","2021-05-03T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.980352 39.925138)",,,
"CVS/pharmacy02002","7 Fox Run Lane, Route 209","E. Stroudsburg","Pennsylvania","18302","Monroe","2021-04-13T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.070736 41.063058)",,,
"Spartan Pharmacy Clairton Blvd","3520 Clairton Blvd","Pittsburgh","Pennsylvania","15227","Allegheny","2021-04-07T00:00:00.000","http://www.spartanpharmacy.com/","1-412-440-5888","1170","false","POINT (-79.982148 40.372921)",,,
"Caring Comm Hlth Ctr-Wilkes Barre","175 South Wilkes Barre Blvd","Wilkes Barre","Pennsylvania","18702","Luzerne","2021-04-19T00:00:00.000",,"(570) 829-2621","200","false","POINT (-75.883558 41.239318)",,,
"RITE AID STORE #06738","1201 Blair Street","Hollidaysburg","Pennsylvania","16648","Blair","2021-04-07T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-78.383039 40.430351)",,,
"CVS/pharmacy01625","1565 W.Harrisburg Pike","Middletown","Pennsylvania","17057","Dauphin","2021-04-26T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-76.756426 40.199024)",,,
"ShopRite #416","3430 Route 940","Mount Pocono","Pennsylvania","18344","Monroe","2021-04-07T00:00:00.000","https://vaccines.shoprite.com/",,,"true","POINT (-75.35358 41.122478)",,,
"Weis Pharmacy-125","1195 Lowther Road","Camp Hill","Pennsylvania","17011","Cumberland","2021-04-07T00:00:00.000","https://c.ateb.com/8d8feb6dce7d4d598f753362d06d1e64/",,,"true","POINT (-76.896555 40.234897)",,,
"Montgomery County Office of Public Health Vaccination Clinics","1900 Eagle Drive","Norristown","Pennsylvania","19401","Montgomery","2021-04-07T00:00:00.000","https://vaccine.montcopa.org/","833-875-3967",,"false","POINT (-75.335554 40.124393)",,,
"FPC-Harrisburg Commerce St Fam Prac Ctr","2850 Commerce Drive","Harrisburg","Pennsylvania","17110",,"2021-03-17T00:00:00.000","https://www.fpcdoctors.com/harrisburg-commerce/","717-657-1361","1200","false","POINT (-76.836319 40.312177)",,,
"RITE AID STORE #11060","205 CENTER STREET","TAMAQUA","Pennsylvania","18252","Schuylkill","2021-04-19T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-75.968182 40.794977)",,,
"RITE AID STORE #02433","813 THIRD AVENUE","NEW BRIGHTON","Pennsylvania","15066","Beaver","2021-04-13T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-80.314114 40.735054)",,,
"CVS/pharmacy02481","312 South Henderson Road","King of Prussia","Pennsylvania","19406","Montgomery","2021-03-29T00:00:00.000","https://www.cvs.com/immunizations/covid-19-vaccine",,,"true","POINT (-75.359983 40.090788)",,,
"GIANT PHARMACY-6427","315 N YORK ROAD","Willow Grove","Pennsylvania","19090","Montgomery","2021-05-03T00:00:00.000","https://www.giantfoodstores.com/covid-19vaccine","1.844.915.1814",,"false","POINT (-75.121828 40.149645)",,,
"RITE AID STORE #10909","1710 MOUNT ROYAL BLVD.","GLENSHAW","Pennsylvania","15116","Allegheny","2021-05-03T00:00:00.000","https://www.riteaid.com/pharmacy/covid-qualifier",,,"true","POINT (-79.962791 40.525812)",,,
"CVS/pharmacy02481","312 South Henderson Road","King of Prussia","Pennsylvania","19406",,"2021-03-17T00:00:00.000",,,,"true","POINT (-75.359983 40.090788)",,,
